"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2025-02-26T18:11:03+00:00","112-0936323-7594610","G24267-2-Beige-6x9-US-V1","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA5MCB3DTL",
"2025-02-26T13:27:32+00:00","112-0958303-8284201","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","CHA1","CUSTOMER_DAMAGED","APPAREL_TOO_SMALL","Unit returned to inventory","LPNNA57YRT1LH",
"2025-02-26T10:40:19+00:00","113-3543684-1330615","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNPMDU6280849","Too small for my room"
"2025-02-26T07:27:55+00:00","113-4954351-7782661","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMDN1251688","Picked another rug"
"2025-02-26T06:41:33+00:00","111-7856647-7186626","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDP5084121",
"2025-02-26T02:50:36+00:00","113-7838297-0901068","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","PGA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNAC003798035","A little too thin, never taken out of packaging."
"2025-02-26T02:25:24+00:00","113-1581024-8489041","G24268-7-Black-9x12-US-V1","B0DBYYXW44","X004CCKRQF","LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNNH4G4CDYSJ",
"2025-02-26T01:29:08+00:00","111-5244246-4755438","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","STL4","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNRRID3621978",
"2025-02-26T01:29:08+00:00","111-5244246-4755438","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","STL4","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNRRID3621979",
"2025-02-25T14:48:56+00:00","111-1906698-0646666","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","CVG2","SELLABLE","APPAREL_TOO_LARGE","Unit returned to inventory","LPNNK45NMK6W2","An ill/fit for my space"
"2025-02-25T14:06:47+00:00","114-2912143-0334602","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNO309305293",
"2025-02-25T13:04:06+00:00","113-2416562-6841816","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","SDF6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH4L53Q4VR","Color appeared different than online"
"2025-02-25T07:27:54+00:00","114-3952794-2960210","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO311540103",
"2025-02-25T07:24:39+00:00","113-2123391-0924226","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA56VYYDL1",
"2025-02-25T06:17:33+00:00","111-8461276-4709052","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNA5GKYF9N2","This is not the right color green"
"2025-02-25T03:49:03+00:00","111-1641725-8453828","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO314839009",
"2025-02-25T02:49:25+00:00","112-9463777-6314667","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNH4N15S5CQ",
"2025-02-25T01:51:22+00:00","113-3107728-3915422","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","SELLABLE","APPAREL_TOO_SMALL","Unit returned to inventory","LPNO283605071","Didn’t look good where I needed it"
"2025-02-25T01:51:22+00:00","113-3107728-3915422","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","SELLABLE","APPAREL_TOO_SMALL","Unit returned to inventory","LPNO283605070","Didn’t look good where I needed it"
"2025-02-25T00:14:04+00:00","114-2264727-8829815","G24267-5-Green-8x10-US-V1","B0DBVM69Y6","X004CBGGHP","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH4X4DKKBR",
"2025-02-24T20:05:47+00:00","113-2745992-4627445","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","HOU3","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDN9624226",
"2025-02-24T18:05:10+00:00","111-5011343-0213033","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDK7665195","Too small. Must return, never opened rug."
"2025-02-24T16:04:51+00:00","112-0784042-4661839","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMBA8380656","No longer needed"
"2025-02-24T13:24:23+00:00","114-0032104-5785808","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH4R6XFSP2","No longer need"
"2025-02-24T01:15:57+00:00","111-7159621-0671437","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMDP3422973","had already purchased one."
"2025-02-24T00:36:50+00:00","113-4900688-6790618","G24268-1A-Cream-3x5-US-V1","B0DBYY5XMP","X004CCKR6P","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","CHA1","SELLABLE","APPAREL_TOO_LARGE","Unit returned to inventory","LPNNA5G7NSFZG","Didn’t fit space"
"2025-02-23T18:27:02+00:00","112-9091921-6893052","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO306566010",
"2025-02-23T16:09:43+00:00","112-8037104-0468265","G24136-7-Beige-9x12-US-V1","B0DBZ767W8","X004CCZOYP","LUXRUG Area Rugs 9x12 Living Room - Large Washable Beige Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAX6651524",
"2025-02-23T11:54:40+00:00","112-2310583-7292247","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug - Large Modern Abstract Washable Non-Slip Sage Green Stain Resistant Living Room Rug Rainbow Low-Pile Soft Floor Carpet for Bedroom Dining Room Office Nursery","1","SDF6","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH44ZY64Z3",
"2025-02-23T06:11:50+00:00","112-8967937-4388259","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","IND8","SELLABLE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNO305141768","Thought the item would be better quality for the price"
"2025-02-23T05:39:15+00:00","114-2641559-7165855","G24267-2-Beige-9x12-US-V1","B0DBVN24HV","X004CBJR4J","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4CYWKYDV",
"2025-02-22T19:08:49+00:00","111-3456961-4711449","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","PGA1","SELLABLE","APPAREL_TOO_LARGE","Unit returned to inventory","LPNAC209641946","Wide ok but length too ling"
"2025-02-22T12:59:46+00:00","111-1819096-3469869","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNH48XM4YF6",
"2025-02-22T09:30:07+00:00","111-7856647-7186626","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDN1901580","The rug is fine.  Color description not clear.  Too brown"
"2025-02-22T07:48:56+00:00","113-6285956-6290647","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA5S67MHC6",
"2025-02-22T07:39:50+00:00","701-2664446-4832250","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","DTW1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNPMCZ1306929",
"2025-02-22T03:41:21+00:00","111-9530103-4877815","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH4Y56584G",
"2025-02-21T22:18:10+00:00","111-1819096-3469869","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","CVG2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNNH47MCNW4P","Wrong size"
"2025-02-21T20:46:49+00:00","113-3906536-7114657","G24267-1A-Cream-9x12-US-V1","B0DBYZ1P1H","X004CCPQYD","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH441639P9","Too thin to be used in a living space with high traffic"
"2025-02-21T20:15:19+00:00","112-0085835-0293820","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","PHX6","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO308408244","the printed pattern on the rug is very cheap looking."
"2025-02-21T18:06:18+00:00","111-6980878-6949064","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","HOU3","CUSTOMER_DAMAGED","UNAUTHORIZED_PURCHASE","Unit returned to inventory","LPNPMDE5705688",
"2025-02-21T15:46:57+00:00","111-7074715-4559455","G24268-7-Black-6x9-US-V1","B0DBYXH8YW","X004CCN2HB","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","MCI7","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO237472720","No longer needed"
"2025-02-21T14:40:55+00:00","114-2867171-0093807","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMAW7107364",
"2025-02-21T13:38:45+00:00","114-0722624-6313022","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","PGA1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNAC751500417",
"2025-02-21T12:41:52+00:00","114-6921481-0762669","N1338-2-Pink-5x7-US-V1","B0DBZ526W9","X004CCZF4T","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","EWR7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRIY0151117",
"2025-02-21T08:25:47+00:00","112-1616704-6099444","G24268-7-Black-9x12-US-V1","B0DBYYXW44","X004CCKRQF","LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH43MG97D9",
"2025-02-21T06:19:32+00:00","112-4044831-5637840","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","APPAREL_TOO_SMALL","Unit returned to inventory","LPNPMDJ1124878","The 3x5 just felt too small in the room. Purchased the 5x7 and keeping that one."
"2025-02-21T03:03:30+00:00","111-9340663-8325007","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","CHA1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNA5HDQLC54",
"2025-02-20T23:39:12+00:00","111-0021890-7517809","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDL6552226",
"2025-02-20T22:13:06+00:00","111-7856647-7186626","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDN2170534","Color description if off. Too brown"
